ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,42078,2,NIFTY,NIFTY25DEC17500CE,OPTIDX,NIFTY-OPTIDX,2535800042078,3920.45,2548.85,5001,0.05,75,-1,Nifty 50,2025-12-24T14:30:00,17500,3
NSEFO,45943,2,NIFTY,NIFTY21JUN8500PE,OPTIDX,NIFTY-OPTIDX,2117500045943,3.05,0.05,5001,0.05,75,-1,Nifty 50,2021-06-24T14:30:00,8500,4
NSEFO,48226,2,NIFTY,NIFTY2130413950CE,OPTIDX,NIFTY-OPTIDX,2106300048226,1718.55,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,13950,3
NSEFO,62162,2,BANKNIFTY,BANKNIFTY2131827300CE,OPTIDX,BANKNIFTY-OPTIDX,2107700062162,11789.75,4279.75,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,27300,3
NSEFO,49012,2,BANKNIFTY,BANKNIFTY21DEC24000PE,OPTIDX,BANKNIFTY-OPTIDX,2136400049012,762.95,20.95,2501,0.05,25,-1,Nifty Bank,2021-12-30T14:30:00,24000,4
NSEFO,56397,2,NIFTY,NIFTY2131814100PE,OPTIDX,NIFTY-OPTIDX,2107700056397,421.85,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,14100,4
NSEFO,42926,2,BANKNIFTY,BANKNIFTY21FEB33300PE,OPTIDX,BANKNIFTY-OPTIDX,2105600042926,260.2,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,33300,4
NSEFO,40571,2,NIFTY,NIFTY21DEC10800PE,OPTIDX,NIFTY-OPTIDX,2136400040571,157.5,0.05,5001,0.05,75,-1,Nifty 50,2021-12-30T14:30:00,10800,4
NSEFO,62073,2,BANKNIFTY,BANKNIFTY21FEB29300PE,OPTIDX,BANKNIFTY-OPTIDX,2105600062073,10.1,4.1,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,29300,4
NSEFO,43378,2,NIFTY,NIFTY23JUN14000PE,OPTIDX,NIFTY-OPTIDX,2318000043378,1477.3,823.3,5001,0.05,75,-1,Nifty 50,2023-06-29T14:30:00,14000,4
NSEFO,48051,2,BANKNIFTY,BANKNIFTY2130429500PE,OPTIDX,BANKNIFTY-OPTIDX,2106300048051,14.4,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,29500,4
NSEFO,36943,2,BANKNIFTY,BANKNIFTY21APR33800PE,OPTIDX,BANKNIFTY-OPTIDX,2111900036943,2614.15,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,33800,4
NSEFO,55491,2,BANKNIFTY,BANKNIFTY21SEP37000CE,OPTIDX,BANKNIFTY-OPTIDX,2127300055491,5415.2,1401.8,2501,0.05,25,-1,Nifty Bank,2021-09-30T14:30:00,37000,3
NSEFO,96120,2,NIFTY,NIFTY21MAR9000PE,OPTIDX,NIFTY-OPTIDX,2108400096120,7.2,1.2,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,9000,4
NSEFO,48990,2,BANKNIFTY,BANKNIFTY21MAR33400CE,OPTIDX,BANKNIFTY-OPTIDX,2108400048990,5247.1,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,33400,3
NSEFO,55361,2,BANKNIFTY,BANKNIFTY21JUN37000PE,OPTIDX,BANKNIFTY-OPTIDX,2117500055361,5438.55,1562.65,2501,0.05,25,-1,Nifty Bank,2021-06-24T14:30:00,37000,4
NSEFO,66558,2,NIFTY,NIFTY21APR14150CE,OPTIDX,NIFTY-OPTIDX,2111900066558,1680.55,231.65,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14150,3
NSEFO,58722,2,BANKNIFTY,BANKNIFTY2140133200PE,OPTIDX,BANKNIFTY-OPTIDX,2109100058722,1760.45,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,33200,4
NSEFO,40085,2,NIFTY,NIFTY24JUN15000PE,OPTIDX,NIFTY-OPTIDX,2417900040085,2018.75,1312.05,5001,0.05,75,-1,Nifty 50,2024-06-27T14:30:00,15000,4
NSEFO,53497,2,NIFTY,NIFTY2141515700CE,OPTIDX,NIFTY-OPTIDX,2110500053497,532.55,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15700,3
NSEFO,49075,2,NIFTY,NIFTY21MAR13400PE,OPTIDX,NIFTY-OPTIDX,2108400049075,198.35,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,13400,4
NSEFO,42042,2,NIFTY,NIFTY21APR16300PE,OPTIDX,NIFTY-OPTIDX,2111900042042,2489.7,796.7,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,16300,4
NSEFO,39594,2,BANKNIFTY,BANKNIFTY2140138900PE,OPTIDX,BANKNIFTY-OPTIDX,2109100039594,6730.35,1125.85,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,38900,4
NSEFO,60020,2,NIFTY,NIFTY2140116100PE,OPTIDX,NIFTY-OPTIDX,2109100060020,2327.75,530.35,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,16100,4
NSEFO,62247,2,BANKNIFTY,BANKNIFTY2140127300PE,OPTIDX,BANKNIFTY-OPTIDX,2109100062247,90.95,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,27300,4
NSEFO,47751,2,NIFTY,NIFTY21FEB15250PE,OPTIDX,NIFTY-OPTIDX,2105600047751,1599.35,0.05,5001,0.05,75,-1,Nifty 50,2021-02-25T14:30:00,15250,4
NSEFO,43080,2,BANKNIFTY,BANKNIFTY2140835700PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043080,3703.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,35700,4
NSEFO,52032,2,BANKNIFTY,BANKNIFTY2141534000PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052032,2531.35,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,34000,4
NSEFO,49112,2,NIFTY,NIFTY21MAR14400CE,OPTIDX,NIFTY-OPTIDX,2108400049112,1263,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,14400,3
NSEFO,43581,2,NIFTY,NIFTY21FEB16350PE,OPTIDX,NIFTY-OPTIDX,2105600043581,2763.25,573.95,5001,0.05,75,-1,Nifty 50,2021-02-25T14:30:00,16350,4
NSEFO,50400,2,NIFTY,NIFTY21FEB16050CE,OPTIDX,NIFTY-OPTIDX,2105600050400,6.05,0.05,5001,0.05,75,-1,Nifty 50,2021-02-25T14:30:00,16050,3
NSEFO,61803,2,BANKNIFTY,BANKNIFTY21FEB27700PE,OPTIDX,BANKNIFTY-OPTIDX,2105600061803,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,27700,4
NSEFO,38725,2,BANKNIFTY,BANKNIFTY21MAR38700PE,OPTIDX,BANKNIFTY-OPTIDX,2108400038725,6538.95,824.15,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,38700,4
NSEFO,59479,2,BANKNIFTY,BANKNIFTY2142234600CE,OPTIDX,BANKNIFTY-OPTIDX,2111200059479,4641.8,166.8,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,34600,3
NSEFO,53509,2,NIFTY,NIFTY2141515750CE,OPTIDX,NIFTY-OPTIDX,2110500053509,509.95,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15750,3
NSEFO,43650,2,NIFTY,NIFTY21MAR16400CE,OPTIDX,NIFTY-OPTIDX,2108400043650,131.65,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,16400,3
NSEFO,43986,2,NIFTY,NIFTY2141513450CE,OPTIDX,NIFTY-OPTIDX,2110500043986,2356.7,562.1,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,13450,3
NSEFO,66634,2,NIFTY,NIFTY21APR14550CE,OPTIDX,NIFTY-OPTIDX,2111900066634,1348.25,90.75,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14550,3
NSEFO,39530,2,BANKNIFTY,BANKNIFTY2130438900PE,OPTIDX,BANKNIFTY-OPTIDX,2106300039530,7110.3,161.7,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,38900,4
NSEFO,42799,2,BANKNIFTY,BANKNIFTY2130437900PE,OPTIDX,BANKNIFTY-OPTIDX,2106300042799,5900.3,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,37900,4
NSEFO,59543,2,NIFTY,NIFTY2140113200PE,OPTIDX,NIFTY-OPTIDX,2109100059543,154.95,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,13200,4
NSEFO,59502,2,BANKNIFTY,BANKNIFTY2142235500PE,OPTIDX,BANKNIFTY-OPTIDX,2111200059502,3721.5,176.5,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,35500,4
NSEFO,37120,2,BANKNIFTY,BANKNIFTY2131828700PE,OPTIDX,BANKNIFTY-OPTIDX,2107700037120,87.6,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,28700,4
NSEFO,59661,2,NIFTY,NIFTY2140114900CE,OPTIDX,NIFTY-OPTIDX,2109100059661,895.6,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,14900,3
NSEFO,43462,2,NIFTY,NIFTY24DEC14500PE,OPTIDX,NIFTY-OPTIDX,2436100043462,1817.55,1187.05,5001,0.05,75,-1,Nifty 50,2024-12-26T14:30:00,14500,4
NSEFO,38011,2,BANKNIFTY,BANKNIFTY2140128600CE,OPTIDX,BANKNIFTY-OPTIDX,2109100038011,10422.8,3218.1,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,28600,3
NSEFO,59591,2,BANKNIFTY,BANKNIFTY2142236900CE,OPTIDX,BANKNIFTY-OPTIDX,2111200059591,3021.45,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,36900,3
NSEFO,36205,2,NIFTY,NIFTY2131813000CE,OPTIDX,NIFTY-OPTIDX,2107700036205,2767.75,670.15,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,13000,3
NSEFO,52030,2,BANKNIFTY,BANKNIFTY2141533900PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052030,2465.4,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,33900,4
NSEFO,43577,2,NIFTY,NIFTY21APR16450CE,OPTIDX,NIFTY-OPTIDX,2111900043577,345.7,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,16450,3
NSEFO,43180,2,BANKNIFTY,BANKNIFTY21APR38100PE,OPTIDX,BANKNIFTY-OPTIDX,2111900043180,6010.8,1286.5,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,38100,4
NSEFO,36269,2,BANKNIFTY,BANKNIFTY2142233300CE,OPTIDX,BANKNIFTY-OPTIDX,2111200036269,5744.95,611.85,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,33300,3
NSEFO,41680,2,BANKNIFTY,BANKNIFTY2131837600PE,OPTIDX,BANKNIFTY-OPTIDX,2107700041680,5362.2,38.7,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,37600,4
NSEFO,39714,2,BANKNIFTY,BANKNIFTY21APR37300CE,OPTIDX,BANKNIFTY-OPTIDX,2111900039714,2941.95,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,37300,3
NSEFO,66528,2,NIFTY,NIFTY21APR13400CE,OPTIDX,NIFTY-OPTIDX,2111900066528,2388.9,621.9,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,13400,3
NSEFO,47814,2,NIFTY,NIFTY2130415950PE,OPTIDX,NIFTY-OPTIDX,2106300047814,2308.1,212.1,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,15950,4
NSEFO,41587,2,BANKNIFTY,BANKNIFTY2131033500PE,OPTIDX,BANKNIFTY-OPTIDX,2106900041587,1298.85,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,33500,4
NSEFO,44904,2,BANKNIFTY,BANKNIFTY21MAR40200CE,OPTIDX,BANKNIFTY-OPTIDX,2108400044904,770.45,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,40200,3
NSEFO,39284,2,NIFTY,NIFTY24DEC13500CE,OPTIDX,NIFTY-OPTIDX,2436100039284,5184.55,3533.55,5001,0.05,75,-1,Nifty 50,2024-12-26T14:30:00,13500,3
NSEFO,55195,2,BANKNIFTY,BANKNIFTY2131834500PE,OPTIDX,BANKNIFTY-OPTIDX,2107700055195,2317.9,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,34500,4
NSEFO,62004,2,BANKNIFTY,BANKNIFTY21FEB28400CE,OPTIDX,BANKNIFTY-OPTIDX,2105600062004,10644.35,3089.85,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,28400,3
NSEFO,39628,2,NIFTY,NIFTY21SEP16000PE,OPTIDX,NIFTY-OPTIDX,2127300039628,2268.7,1019.7,5001,0.05,75,-1,Nifty 50,2021-09-30T14:30:00,16000,4
NSEFO,43998,2,NIFTY,NIFTY23JUN11500PE,OPTIDX,NIFTY-OPTIDX,2318000043998,605.25,246.65,5001,0.05,75,-1,Nifty 50,2023-06-29T14:30:00,11500,4
NSEFO,53518,2,NIFTY,NIFTY2141515800CE,OPTIDX,NIFTY-OPTIDX,2110500053518,488.1,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,15800,3
NSEFO,56549,2,BANKNIFTY,BANKNIFTY21SEP24000PE,OPTIDX,BANKNIFTY-OPTIDX,2127300056549,490.75,0.05,2501,0.05,25,-1,Nifty Bank,2021-09-30T14:30:00,24000,4
NSEFO,55028,2,NIFTY,NIFTY2141516750PE,OPTIDX,NIFTY-OPTIDX,2110500055028,2978.55,1074.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,16750,4
NSEFO,39482,2,BANKNIFTY,BANKNIFTY2131836500PE,OPTIDX,BANKNIFTY-OPTIDX,2107700039482,4183.8,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,36500,4
NSEFO,62101,2,BANKNIFTY,BANKNIFTY2130427300PE,OPTIDX,BANKNIFTY-OPTIDX,2106300062101,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,27300,4
NSEFO,52254,2,BANKNIFTY,BANKNIFTY2141537200PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052254,5097.5,617.2,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,37200,4
NSEFO,48152,2,BANKNIFTY,BANKNIFTY2130433200CE,OPTIDX,BANKNIFTY-OPTIDX,2106300048152,5354.65,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,33200,3
NSEFO,55020,2,BANKNIFTY,BANKNIFTY2131832000PE,OPTIDX,BANKNIFTY-OPTIDX,2107700055020,792.95,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,32000,4
NSEFO,48043,2,BANKNIFTY,BANKNIFTY2130429200CE,OPTIDX,BANKNIFTY-OPTIDX,2106300048043,9860,2322.8,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,29200,3
NSEFO,43031,2,BANKNIFTY,BANKNIFTY2140834300PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043031,2617.95,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,34300,4
NSEFO,65255,2,BANKNIFTY,BANKNIFTY21APR30200CE,OPTIDX,BANKNIFTY-OPTIDX,2111900065255,8802.4,2417.4,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,30200,3
NSEFO,59539,2,NIFTY,NIFTY2140113100PE,OPTIDX,NIFTY-OPTIDX,2109100059539,131.55,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,13100,4
NSEFO,55340,2,BANKNIFTY,BANKNIFTY21JUN31000CE,OPTIDX,BANKNIFTY-OPTIDX,2117500055340,8482.6,2720.2,2501,0.05,25,-1,Nifty Bank,2021-06-24T14:30:00,31000,3
NSEFO,55241,2,BANKNIFTY,BANKNIFTY21MAR28000PE,OPTIDX,BANKNIFTY-OPTIDX,2108400055241,142.95,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,28000,4
NSEFO,41391,2,BANKNIFTY,BANKNIFTY2131029000PE,OPTIDX,BANKNIFTY-OPTIDX,2106900041391,38.5,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,29000,4
NSEFO,46520,2,BANKNIFTY,BANKNIFTY21FEB34000CE,OPTIDX,BANKNIFTY-OPTIDX,2105600046520,4491.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,34000,3
NSEFO,45091,2,BANKNIFTY,BANKNIFTY21APR39400CE,OPTIDX,BANKNIFTY-OPTIDX,2111900045091,1919.9,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,39400,3
NSEFO,38687,2,BANKNIFTY,BANKNIFTY21MAR34700PE,OPTIDX,BANKNIFTY-OPTIDX,2108400038687,2531.15,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,34700,4
NSEFO,55118,2,NIFTY,NIFTY24DEC18000PE,OPTIDX,NIFTY-OPTIDX,2436100055118,3579.65,2634.95,5001,0.05,75,-1,Nifty 50,2024-12-26T14:30:00,18000,4
NSEFO,66500,2,NIFTY,NIFTY21APR12750CE,OPTIDX,NIFTY-OPTIDX,2111900066500,3053.25,1084.45,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,12750,3
NSEFO,39580,2,BANKNIFTY,BANKNIFTY2140138800CE,OPTIDX,BANKNIFTY-OPTIDX,2109100039580,1475.3,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,38800,3
NSEFO,47970,2,BANKNIFTY,BANKNIFTY2130427400PE,OPTIDX,BANKNIFTY-OPTIDX,2106300047970,3.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,27400,4
NSEFO,56440,2,NIFTY,NIFTY2131814750PE,OPTIDX,NIFTY-OPTIDX,2107700056440,925.3,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,14750,4
NSEFO,52321,2,BANKNIFTY,BANKNIFTY2141538600CE,OPTIDX,BANKNIFTY-OPTIDX,2110500052321,1943.9,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,38600,3
NSEFO,41463,2,BANKNIFTY,BANKNIFTY2131030600CE,OPTIDX,BANKNIFTY-OPTIDX,2106900041463,8349.4,1120.5,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,30600,3
NSEFO,44735,2,BANKNIFTY,BANKNIFTY2130439900PE,OPTIDX,BANKNIFTY-OPTIDX,2106300044735,8243.8,973.3,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,39900,4
NSEFO,43541,2,NIFTY,NIFTY21MAR16550CE,OPTIDX,NIFTY-OPTIDX,2108400043541,108.8,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,16550,3
NSEFO,42804,2,BANKNIFTY,BANKNIFTY2130438100CE,OPTIDX,BANKNIFTY-OPTIDX,2106300042804,571.1,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,38100,3
NSEFO,53246,2,NIFTY,NIFTY2141514550CE,OPTIDX,NIFTY-OPTIDX,2110500053246,1267.75,13.95,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,14550,3
NSEFO,43367,2,NIFTY,NIFTY21MAR14500PE,OPTIDX,NIFTY-OPTIDX,2108400043367,750.85,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,14500,4
NSEFO,63284,2,NIFTY,NIFTY2140112700CE,OPTIDX,NIFTY-OPTIDX,2109100063284,3084.55,1001.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,12700,3
NSEFO,43578,2,BANKNIFTY,BANKNIFTY2142232500PE,OPTIDX,BANKNIFTY-OPTIDX,2111200043578,2064.4,26.7,2501,0.05,25,-1,Nifty Bank,2021-04-22T14:30:00,32500,4
NSEFO,48775,2,NIFTY,NIFTY21SEP11500PE,OPTIDX,NIFTY-OPTIDX,2127300048775,182.6,0.05,5001,0.05,75,-1,Nifty 50,2021-09-30T14:30:00,11500,4
NSEFO,53336,2,NIFTY,NIFTY2141514800CE,OPTIDX,NIFTY-OPTIDX,2110500053336,1072.75,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,14800,3
NSEFO,49013,2,BANKNIFTY,BANKNIFTY21DEC25500CE,OPTIDX,BANKNIFTY-OPTIDX,2136400049013,14554,7973.3,2501,0.05,25,-1,Nifty Bank,2021-12-30T14:30:00,25500,3
NSEFO,43152,2,BANKNIFTY,BANKNIFTY2140837800PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043152,5623.05,725.75,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,37800,4
NSEFO,60288,2,NIFTY,NIFTY2142215450PE,OPTIDX,NIFTY-OPTIDX,2111200060288,1665.5,280.8,5001,0.05,75,-1,Nifty 50,2021-04-22T14:30:00,15450,4
NSEFO,41550,2,BANKNIFTY,BANKNIFTY2131032800CE,OPTIDX,BANKNIFTY-OPTIDX,2106900041550,5799.35,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,32800,3
NSEFO,66640,2,NIFTY,NIFTY21APR14600PE,OPTIDX,NIFTY-OPTIDX,2111900066640,924.65,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,14600,4
NSEFO,43704,2,NIFTY,NIFTY2140813750PE,OPTIDX,NIFTY-OPTIDX,2109800043704,384.25,0.05,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,13750,4
NSEFO,48284,2,NIFTY,NIFTY2130415150CE,OPTIDX,NIFTY-OPTIDX,2106300048284,346.25,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,15150,3
NSEFO,42860,2,BANKNIFTY,BANKNIFTY2131838000PE,OPTIDX,BANKNIFTY-OPTIDX,2107700042860,5804.15,225.35,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,38000,4
NSEFO,48279,2,NIFTY,NIFTY2130415050PE,OPTIDX,NIFTY-OPTIDX,2106300048279,1190.7,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,15050,4
NSEFO,48139,2,BANKNIFTY,BANKNIFTY2130432500PE,OPTIDX,BANKNIFTY-OPTIDX,2106300048139,473.6,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,32500,4
NSEFO,53214,2,NIFTY,NIFTY2141514250PE,OPTIDX,NIFTY-OPTIDX,2110500053214,691.95,0.05,5001,0.05,75,-1,Nifty 50,2021-04-15T14:30:00,14250,4
NSEFO,56526,2,NIFTY,NIFTY2131815500CE,OPTIDX,NIFTY-OPTIDX,2107700056526,351.45,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,15500,3
NSEFO,56414,2,NIFTY,NIFTY2131814450CE,OPTIDX,NIFTY-OPTIDX,2107700056414,1174.85,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,14450,3
NSEFO,42031,2,NIFTY,NIFTY21APR16200PE,OPTIDX,NIFTY-OPTIDX,2111900042031,2389.75,730.95,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,16200,4
NSEFO,39452,2,BANKNIFTY,BANKNIFTY2131037000PE,OPTIDX,BANKNIFTY-OPTIDX,2106900039452,4698.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-10T14:30:00,37000,4
NSEFO,41750,2,NIFTY,NIFTY2131013450PE,OPTIDX,NIFTY-OPTIDX,2106900041750,81.4,0.05,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,13450,4
NSEFO,66497,2,NIFTY,NIFTY21APR12650PE,OPTIDX,NIFTY-OPTIDX,2111900066497,136.3,0.05,5001,0.05,75,-1,Nifty 50,2021-04-29T14:30:00,12650,4
NSEFO,49164,2,NIFTY,NIFTY25DEC13000PE,OPTIDX,NIFTY-OPTIDX,2535800049164,1291.95,826.25,5001,0.05,75,-1,Nifty 50,2025-12-24T14:30:00,13000,4
NSEFO,44960,2,BANKNIFTY,BANKNIFTY2140140200CE,OPTIDX,BANKNIFTY-OPTIDX,2109100044960,962.5,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,40200,3
NSEFO,56405,2,NIFTY,NIFTY2131814300PE,OPTIDX,NIFTY-OPTIDX,2107700056405,553.4,0.05,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,14300,4
NSEFO,45984,2,NIFTY,NIFTY21DEC10400PE,OPTIDX,NIFTY-OPTIDX,2136400045984,111.85,0.05,5001,0.05,75,-1,Nifty 50,2021-12-30T14:30:00,10400,4
NSEFO,62785,2,BANKNIFTY,BANKNIFTY21FEB32400PE,OPTIDX,BANKNIFTY-OPTIDX,2105600062785,60.4,0.05,2501,0.05,25,-1,Nifty Bank,2021-02-25T14:30:00,32400,4
NSEFO,37024,2,BANKNIFTY,BANKNIFTY21APR36000CE,OPTIDX,BANKNIFTY-OPTIDX,2111900037024,3314.5,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,36000,3
NSEFO,36799,2,NIFTY,NIFTY2142213500CE,OPTIDX,NIFTY-OPTIDX,2111200036799,2270.65,520.75,5001,0.05,75,-1,Nifty 50,2021-04-22T14:30:00,13500,3
NSEFO,48267,2,NIFTY,NIFTY2130414750PE,OPTIDX,NIFTY-OPTIDX,2106300048267,806.55,0.05,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,14750,4
NSEFO,52253,2,BANKNIFTY,BANKNIFTY2141537200CE,OPTIDX,BANKNIFTY-OPTIDX,2110500052253,2676.6,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,37200,3
NSEFO,56589,2,NIFTY,NIFTY2131812750CE,OPTIDX,NIFTY-OPTIDX,2107700056589,3033.6,894.7,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,12750,3
NSEFO,41974,2,NIFTY,NIFTY2130416300PE,OPTIDX,NIFTY-OPTIDX,2106300041974,2684.95,527.45,5001,0.05,75,-1,Nifty 50,2021-03-04T14:30:00,16300,4
NSEFO,59616,2,NIFTY,NIFTY2140114400PE,OPTIDX,NIFTY-OPTIDX,2109100059616,719.95,0.05,5001,0.05,75,-1,Nifty 50,2021-04-01T14:30:00,14400,4
NSEFO,60267,2,NIFTY,NIFTY2142215350PE,OPTIDX,NIFTY-OPTIDX,2111200060267,1574.2,236.5,5001,0.05,75,-1,Nifty 50,2021-04-22T14:30:00,15350,4
NSEFO,48131,2,BANKNIFTY,BANKNIFTY2130432100PE,OPTIDX,BANKNIFTY-OPTIDX,2106300048131,325.1,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-04T14:30:00,32100,4
NSEFO,56355,2,NIFTY,NIFTY2131813700CE,OPTIDX,NIFTY-OPTIDX,2107700056355,1990.8,143,5001,0.05,75,-1,Nifty 50,2021-03-18T14:30:00,13700,3
NSEFO,55236,2,BANKNIFTY,BANKNIFTY21MAR26000CE,OPTIDX,BANKNIFTY-OPTIDX,2108400055236,13113.6,5590,2501,0.05,25,-1,Nifty Bank,2021-03-25T14:30:00,26000,3
